flow,family,alpha,offset,window_width,beta,pocket_gain,pocket_decay,stability_gain,stability_decay,coupling,write_threshold,release_threshold,overload_threshold,write_count,witness_count,release_count,overload_count,witness_conversion,stability_success,delayed_retention,release_rate,overload_rate,mean_contact_quality,pollution,phase_lock_resistance,composite_score
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.0,0.34,0.98,0.16,0.9,0.12,0.42,0.12,1.45,99.0,128.0,28.0,0.0,0.7734375,1.0,0.43612334801762115,0.10980392156862745,0.0,0.2574128761111877,0.03223705633344188,0.7876653625486367,0.7458305460598146
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.0,0.34,0.98,0.16,0.9,0.12,0.42,0.12,1.45,94.0,139.0,44.0,0.0,0.6762589928057554,1.0,0.4034334763948498,0.1588447653429603,0.0,0.26350667202064637,0.030608922175187236,0.7806624392407348,0.7223873471553731
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.0,0.34,0.98,0.16,0.9,0.12,0.42,0.12,1.45,101.0,123.0,21.0,0.0,0.8211382113821138,1.0,0.45089285714285715,0.08571428571428572,0.0,0.26949766200529335,0.032888309996743734,0.7306021393547897,0.7476538345415255
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.0,0.34,0.98,0.16,0.9,0.12,0.42,0.12,1.45,77.0,132.0,55.0,0.0,0.5833333333333334,1.0,0.3684210526315789,0.20833333333333334,0.0,0.27540139712506706,0.02507326603712146,0.6700660727771173,0.6815295191273703
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.0,0.34,0.98,0.16,0.9,0.12,0.42,0.12,1.45,94.0,105.0,10.0,0.0,0.8952380952380953,1.0,0.4723618090452261,0.04784688995215311,0.0,0.2810334799672044,0.030608922175187236,0.4583768527455795,0.7169083657042841
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.0,0.34,0.98,0.16,0.9,0.12,0.42,0.12,1.45,101.0,104.0,2.0,0.0,0.9711538461538461,1.0,0.4926829268292683,0.00966183574879227,0.0,0.2863841897692775,0.032888309996743734,0.7664251231029923,0.789723537842614
random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.12,0.88,0.08,0.95,0.34,0.74,0.06,1.1,0.0,504.0,504.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2515550863997783,0.0,0.47842031875970703,0.3041748736300603
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.12,0.88,0.08,0.95,0.34,0.74,0.06,1.1,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2574627423441339,0.0,0.6129903046389389,0.32893900621655464
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.12,0.88,0.08,0.95,0.34,0.74,0.06,1.1,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26377689757940354,0.0,0.49364648399826905,0.3080359160644671
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.12,0.88,0.08,0.95,0.34,0.74,0.06,1.1,0.0,503.0,503.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2698376488495214,0.0,0.5210175503201724,0.3135182768688372
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.12,0.88,0.08,0.95,0.34,0.74,0.06,1.1,0.0,502.0,502.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27579840677052225,0.0,0.5317816220239191,0.31600221258493666
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.12,0.88,0.08,0.95,0.34,0.74,0.06,1.1,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2820146852393653,0.0,0.4577662207375591,0.30324926587970247
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.12,0.88,0.08,0.95,0.34,0.74,0.06,1.1,0.0,507.0,506.0,0.0,0.0,0.0,0.0,0.49950641658440276,0.0,0.28720567670337976,0.0,0.609657524615904,0.3310902206327857
random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.12,0.94,0.16,0.9,0.22,0.42,0.06,1.1,0.0,504.0,504.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2515550863997783,0.0,0.47842031875970703,0.3041748736300603
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.12,0.94,0.16,0.9,0.22,0.42,0.06,1.1,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2574627423441339,0.0,0.6129903046389389,0.32893900621655464
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.12,0.94,0.16,0.9,0.22,0.42,0.06,1.1,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26377689757940354,0.0,0.49364648399826905,0.3080359160644671
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.12,0.94,0.16,0.9,0.22,0.42,0.06,1.1,0.0,503.0,503.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2698376488495214,0.0,0.5210175503201724,0.3135182768688372
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.12,0.94,0.16,0.9,0.22,0.42,0.06,1.1,0.0,502.0,502.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27579840677052225,0.0,0.5317816220239191,0.31600221258493666
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.12,0.94,0.16,0.9,0.22,0.42,0.06,1.1,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2820146852393653,0.0,0.4577662207375591,0.30324926587970247
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.12,0.94,0.16,0.9,0.22,0.42,0.06,1.1,0.0,507.0,506.0,0.0,0.0,0.0,0.0,0.49950641658440276,0.0,0.28720567670337976,0.0,0.609657524615904,0.3310902206327857
random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.12,0.98,0.16,0.9,0.22,0.74,0.12,1.45,0.0,504.0,504.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2515550863997783,0.0,0.47842031875970703,0.3041748736300603
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.12,0.98,0.16,0.9,0.22,0.74,0.12,1.45,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2574627423441339,0.0,0.6129903046389389,0.32893900621655464
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.12,0.98,0.16,0.9,0.22,0.74,0.12,1.45,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26377689757940354,0.0,0.49364648399826905,0.3080359160644671
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.12,0.98,0.16,0.9,0.22,0.74,0.12,1.45,0.0,503.0,503.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2698376488495214,0.0,0.5210175503201724,0.3135182768688372
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.12,0.98,0.16,0.9,0.22,0.74,0.12,1.45,0.0,502.0,502.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27579840677052225,0.0,0.5317816220239191,0.31600221258493666
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.12,0.98,0.16,0.9,0.22,0.74,0.12,1.45,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2820146852393653,0.0,0.4577662207375591,0.30324926587970247
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.12,0.98,0.16,0.9,0.22,0.74,0.12,1.45,0.0,507.0,506.0,0.0,0.0,0.0,0.0,0.49950641658440276,0.0,0.28720567670337976,0.0,0.609657524615904,0.3310902206327857
random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.12,0.98,0.16,0.9,0.34,0.42,0.12,1.1,0.0,504.0,504.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2515550863997783,0.0,0.47842031875970703,0.3041748736300603
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.12,0.98,0.16,0.9,0.34,0.42,0.12,1.1,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2574627423441339,0.0,0.6129903046389389,0.32893900621655464
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.12,0.98,0.16,0.9,0.34,0.42,0.12,1.1,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26377689757940354,0.0,0.49364648399826905,0.3080359160644671
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.12,0.98,0.16,0.9,0.34,0.42,0.12,1.1,0.0,503.0,503.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2698376488495214,0.0,0.5210175503201724,0.3135182768688372
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.12,0.98,0.16,0.9,0.34,0.42,0.12,1.1,0.0,502.0,502.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27579840677052225,0.0,0.5317816220239191,0.31600221258493666
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.12,0.98,0.16,0.9,0.34,0.42,0.12,1.1,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2820146852393653,0.0,0.4577662207375591,0.30324926587970247
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.12,0.98,0.16,0.9,0.34,0.42,0.12,1.1,0.0,507.0,506.0,0.0,0.0,0.0,0.0,0.49950641658440276,0.0,0.28720567670337976,0.0,0.609657524615904,0.3310902206327857
random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.12,0.98,0.26,0.9,0.12,0.74,0.06,1.1,0.0,504.0,504.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2515550863997783,0.0,0.47842031875970703,0.3041748736300603
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.12,0.98,0.26,0.9,0.12,0.74,0.06,1.1,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2574627423441339,0.0,0.6129903046389389,0.32893900621655464
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.12,0.98,0.26,0.9,0.12,0.74,0.06,1.1,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26377689757940354,0.0,0.49364648399826905,0.3080359160644671
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.12,0.98,0.26,0.9,0.12,0.74,0.06,1.1,0.0,503.0,503.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2698376488495214,0.0,0.5210175503201724,0.3135182768688372
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.12,0.98,0.26,0.9,0.12,0.74,0.06,1.1,0.0,502.0,502.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27579840677052225,0.0,0.5317816220239191,0.31600221258493666
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.12,0.98,0.26,0.9,0.12,0.74,0.06,1.1,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2820146852393653,0.0,0.4577662207375591,0.30324926587970247
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.12,0.98,0.26,0.9,0.12,0.74,0.06,1.1,0.0,507.0,506.0,0.0,0.0,0.0,0.0,0.49950641658440276,0.0,0.28720567670337976,0.0,0.609657524615904,0.3310902206327857
random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.22,0.88,0.16,0.9,0.34,0.58,0.06,1.45,0.0,504.0,504.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2515550863997783,0.0,0.5792577709174984,0.3223256150184628
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.22,0.88,0.16,0.9,0.34,0.58,0.06,1.45,0.0,498.0,498.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2574627423441339,0.0,0.6593980293865724,0.33729239667112865
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.22,0.88,0.16,0.9,0.34,0.58,0.06,1.45,0.0,498.0,498.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26377689757940354,0.0,0.5840172253199905,0.32430264950237697
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.22,0.88,0.16,0.9,0.34,0.58,0.06,1.45,0.0,473.0,473.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2698376488495214,0.0,0.6273462046737162,0.3326574346524751
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.22,0.88,0.16,0.9,0.34,0.58,0.06,1.45,0.0,469.0,468.0,0.0,0.0,0.0,0.0,0.4994663820704376,0.0,0.27579840677052225,0.0,0.5781741174141364,0.32437954265165386
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.22,0.88,0.16,0.9,0.34,0.58,0.06,1.45,0.0,259.0,258.0,0.0,0.0,0.0,0.0,0.4990328820116054,0.0,0.2820146852393653,0.0,0.5134413067076187,0.3133191372537329
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.22,0.88,0.16,0.9,0.34,0.58,0.06,1.45,0.0,276.0,275.0,0.0,0.0,0.0,0.0,0.49909255898366606,0.0,0.28720567670337976,0.0,0.497557438893668,0.3109328980828201
random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.22,0.88,0.26,0.95,0.34,0.74,0.12,1.45,0.0,504.0,504.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2515550863997783,0.0,0.47842031875970703,0.3041748736300603
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.22,0.88,0.26,0.95,0.34,0.74,0.12,1.45,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2574627423441339,0.0,0.6129903046389389,0.32893900621655464
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.22,0.88,0.26,0.95,0.34,0.74,0.12,1.45,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26377689757940354,0.0,0.49364648399826905,0.3080359160644671
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.22,0.88,0.26,0.95,0.34,0.74,0.12,1.45,0.0,503.0,503.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2698376488495214,0.0,0.5210175503201724,0.3135182768688372
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.22,0.88,0.26,0.95,0.34,0.74,0.12,1.45,0.0,502.0,502.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27579840677052225,0.0,0.5317816220239191,0.31600221258493666
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.22,0.88,0.26,0.95,0.34,0.74,0.12,1.45,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2820146852393653,0.0,0.4577662207375591,0.30324926587970247
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.22,0.88,0.26,0.95,0.34,0.74,0.12,1.45,0.0,507.0,506.0,0.0,0.0,0.0,0.0,0.49950641658440276,0.0,0.28720567670337976,0.0,0.609657524615904,0.3310902206327857
random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.22,0.94,0.16,0.95,0.12,0.58,0.12,1.45,0.0,504.0,504.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2515550863997783,0.0,0.47842031875970703,0.3041748736300603
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.22,0.94,0.16,0.95,0.12,0.58,0.12,1.45,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2574627423441339,0.0,0.6129903046389389,0.32893900621655464
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.22,0.94,0.16,0.95,0.12,0.58,0.12,1.45,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26377689757940354,0.0,0.49364648399826905,0.3080359160644671
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.22,0.94,0.16,0.95,0.12,0.58,0.12,1.45,0.0,503.0,503.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2698376488495214,0.0,0.5210175503201724,0.3135182768688372
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.22,0.94,0.16,0.95,0.12,0.58,0.12,1.45,0.0,502.0,502.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27579840677052225,0.0,0.5317816220239191,0.31600221258493666
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.22,0.94,0.16,0.95,0.12,0.58,0.12,1.45,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2820146852393653,0.0,0.4577662207375591,0.30324926587970247
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.22,0.94,0.16,0.95,0.12,0.58,0.12,1.45,0.0,507.0,506.0,0.0,0.0,0.0,0.0,0.49950641658440276,0.0,0.28720567670337976,0.0,0.609657524615904,0.3310902206327857
random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.22,0.94,0.26,0.9,0.12,0.74,0.12,1.1,0.0,504.0,504.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2515550863997783,0.0,0.47842031875970703,0.3041748736300603
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.22,0.94,0.26,0.9,0.12,0.74,0.12,1.1,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2574627423441339,0.0,0.6129903046389389,0.32893900621655464
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.22,0.94,0.26,0.9,0.12,0.74,0.12,1.1,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26377689757940354,0.0,0.49364648399826905,0.3080359160644671
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.22,0.94,0.26,0.9,0.12,0.74,0.12,1.1,0.0,503.0,503.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2698376488495214,0.0,0.5210175503201724,0.3135182768688372
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.22,0.94,0.26,0.9,0.12,0.74,0.12,1.1,0.0,502.0,502.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27579840677052225,0.0,0.5317816220239191,0.31600221258493666
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.22,0.94,0.26,0.9,0.12,0.74,0.12,1.1,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2820146852393653,0.0,0.4577662207375591,0.30324926587970247
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.22,0.94,0.26,0.9,0.12,0.74,0.12,1.1,0.0,507.0,506.0,0.0,0.0,0.0,0.0,0.49950641658440276,0.0,0.28720567670337976,0.0,0.609657524615904,0.3310902206327857
random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.22,0.94,0.26,0.9,0.34,0.42,0.06,1.45,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.2515550863997783,0.0,0.5180832835100591,0.319647540618457
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.22,0.94,0.26,0.9,0.34,0.42,0.06,1.45,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.2574627423441339,0.0,0.7359950733877203,0.3521668211130744
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.22,0.94,0.26,0.9,0.34,0.42,0.06,1.45,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.26377689757940354,0.0,0.5180834991042311,0.3207679121168736
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.22,0.94,0.26,0.9,0.34,0.42,0.06,1.45,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2698376488495214,0.0,0.45144169090926833,0.3059946221748745
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.22,0.94,0.26,0.9,0.34,0.42,0.06,1.45,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.0,0.27579840677052225,0.0,0.459508691728275,0.3041835613221969
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.22,0.94,0.26,0.9,0.34,0.42,0.06,1.45,5.0,107.0,102.0,0.0,0.04672897196261682,1.0,0.044642857142857144,0.4766355140186916,0.0,0.2820146852393653,0.0016281341582546401,0.5505567519556633,0.5151300364676484
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.22,0.94,0.26,0.9,0.34,0.42,0.06,1.45,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.0,0.28720567670337976,0.0,0.5336213775433918,0.3183049609148796
random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.22,0.98,0.16,0.95,0.22,0.58,0.12,1.45,0.0,504.0,504.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2515550863997783,0.0,0.47842031875970703,0.3041748736300603
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.22,0.98,0.16,0.95,0.22,0.58,0.12,1.45,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2574627423441339,0.0,0.6129903046389389,0.32893900621655464
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.22,0.98,0.16,0.95,0.22,0.58,0.12,1.45,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.5,0.0,0.26377689757940354,0.0,0.49364648399826905,0.3080359160644671
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.22,0.98,0.16,0.95,0.22,0.58,0.12,1.45,0.0,503.0,503.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2698376488495214,0.0,0.5210175503201724,0.3135182768688372
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.22,0.98,0.16,0.95,0.22,0.58,0.12,1.45,0.0,502.0,502.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27579840677052225,0.0,0.5317816220239191,0.31600221258493666
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.22,0.98,0.16,0.95,0.22,0.58,0.12,1.45,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2820146852393653,0.0,0.4577662207375591,0.30324926587970247
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.22,0.98,0.16,0.95,0.22,0.58,0.12,1.45,0.0,507.0,506.0,0.0,0.0,0.0,0.0,0.49950641658440276,0.0,0.28720567670337976,0.0,0.609657524615904,0.3310902206327857
random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.34,0.94,0.16,0.9,0.34,0.42,0.06,1.45,2.0,3.0,0.0,0.0,0.6666666666666666,1.0,0.4,0.0,0.0,0.2515550863997783,0.0006512536633018561,0.5325289372799373,0.6855159662640382
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.34,0.94,0.16,0.9,0.34,0.42,0.06,1.45,2.0,3.0,0.0,0.0,0.6666666666666666,1.0,0.4,0.0,0.0,0.2574627423441339,0.0006512536633018561,0.5325487193806537,0.6860610621703997
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.34,0.94,0.16,0.9,0.34,0.42,0.06,1.45,22.0,29.0,6.0,0.0,0.7586206896551724,1.0,0.43137254901960786,0.10526315789473684,0.0,0.26377689757940354,0.007163790296320417,0.6085855855614692,0.7138306101192431
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.34,0.94,0.16,0.9,0.34,0.42,0.06,1.45,9.0,11.0,1.0,0.0,0.8181818181818182,1.0,0.45,0.047619047619047616,0.0,0.2698376488495214,0.002930641484858352,0.5851145218739862,0.7257908061281764
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.34,0.94,0.16,0.9,0.34,0.42,0.06,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27579840677052225,0.0,0.6663410045022433,0.36522290143103503
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.34,0.94,0.16,0.9,0.34,0.42,0.06,1.45,44.0,48.0,4.0,0.0,0.9166666666666666,1.0,0.4782608695652174,0.041666666666666664,0.0,0.2820146852393653,0.014327580592640833,0.6082720993348916,0.7502300297360743
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.34,0.94,0.16,0.9,0.34,0.42,0.06,1.45,47.0,80.0,32.0,0.0,0.5875,1.0,0.3700787401574803,0.20125786163522014,0.0,0.28720567670337976,0.015304461087593618,0.5541309181298213,0.6639892241276129
random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.34,0.94,0.26,0.9,0.12,0.74,0.12,1.45,0.0,67.0,66.0,0.0,0.0,0.0,0.0,0.49624060150375937,0.0,0.2515550863997783,0.0,0.6197550905208196,0.32980310247187256
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.24,0.011,0.34,0.94,0.26,0.9,0.12,0.74,0.12,1.45,0.0,35.0,34.0,0.0,0.0,0.0,0.0,0.4927536231884058,0.0,0.2574627423441339,0.0,0.6705516036957784,0.3396623588873654
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.24,0.011,0.34,0.94,0.26,0.9,0.12,0.74,0.12,1.45,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.26377689757940354,0.0,0.43903455042339756,0.30012884494406716
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.24,0.011,0.34,0.94,0.26,0.9,0.12,0.74,0.12,1.45,0.0,44.0,43.0,0.0,0.0,0.0,0.0,0.4942528735632184,0.0,0.2698376488495214,0.0,0.47403591700392844,0.30534893919375233
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.24,0.011,0.34,0.94,0.26,0.9,0.12,0.74,0.12,1.45,0.0,22.0,21.0,0.0,0.0,0.0,0.0,0.4883720930232558,0.0,0.27579840677052225,0.0,0.7146517783216907,0.34950023606737274
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.24,0.011,0.34,0.94,0.26,0.9,0.12,0.74,0.12,1.45,0.0,215.0,214.0,0.0,0.0,0.0,0.0,0.4988344988344988,0.0,0.2820146852393653,0.0,0.49191438227378737,0.30945421001449863
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.24,0.011,0.34,0.94,0.26,0.9,0.12,0.74,0.12,1.45,0.0,219.0,218.0,0.0,0.0,0.0,0.0,0.4988558352402746,0.0,0.28720567670337976,0.0,0.46731403828861606,0.3055009221610803
random_cf_1,random_cf,0.09778777645362255,-0.036,0.24,0.011,0.34,0.94,0.26,0.9,0.34,0.42,0.06,1.1,44.0,45.0,0.0,0.0,0.9777777777777777,1.0,0.4943820224719101,0.0,0.0,0.2515550863997783,0.014327580592640833,0.782349755861504,0.7930511620643506
